episode,reward,win,wrong_guesses,repeated_guesses,episode_length
27483,140,1,0,0,12
27484,85,1,1,0,9
27485,90,1,1,0,9
27486,110,1,1,0,11
27487,90,1,2,0,10
27488,100,1,0,0,8
27489,105,1,1,0,12
27490,85,1,1,0,7
27491,80,1,2,0,10
27492,115,1,1,0,11
27493,95,1,2,0,11
27494,105,1,0,0,9
27495,100,1,1,0,10
27496,70,1,5,0,12
27497,105,1,0,0,10
27498,95,1,1,0,7
27499,85,1,3,0,12
27500,90,1,2,0,11
27501,70,1,4,0,11
27502,100,1,2,0,10
27503,70,1,2,0,7
27504,65,1,5,0,12
27505,100,1,1,0,9
27506,85,1,0,0,5
27507,65,1,3,0,9
27508,130,1,0,0,13
27509,70,1,1,0,5
27510,75,1,3,0,9
27511,100,1,1,0,11
27512,80,1,1,0,7
27513,-50,0,6,0,8
27514,75,1,2,0,9
27515,95,1,0,0,7
27516,95,1,1,0,9
27517,90,1,3,0,12
27518,-50,0,6,0,8
27519,75,1,2,0,5
27520,115,1,0,0,10
27521,85,1,2,0,10
27522,95,1,1,0,10
27523,115,1,0,0,7
27524,100,1,1,0,10
27525,70,1,2,0,8
27526,80,1,1,0,7
27527,105,1,0,0,7
27528,80,1,4,0,13
27529,105,1,0,0,9
27530,90,1,1,0,9
27531,115,1,0,0,11
27532,85,1,3,0,12
27533,125,1,0,0,13
27534,50,1,5,0,10
27535,75,1,3,0,11
27536,80,1,2,0,9
27537,60,1,4,0,10
27538,85,1,2,0,9
27539,90,1,1,0,8
27540,95,1,2,0,10
27541,65,1,5,0,11
27542,110,1,0,0,7
27543,95,1,1,0,9
27544,95,1,1,0,8
27545,110,1,1,0,11
27546,100,1,1,0,10
27547,100,1,2,0,9
27548,100,1,2,0,12
27549,75,1,4,0,10
27550,-50,0,6,0,8
27551,75,1,3,0,10
27552,85,1,2,0,10
27553,70,1,4,0,12
27554,130,1,0,0,10
27555,65,1,5,0,13
27556,65,1,5,0,13
27557,60,1,5,0,11
27558,110,1,0,0,8
27559,75,1,3,0,10
27560,90,1,1,0,8
27561,95,1,1,0,7
27562,-45,0,6,0,9
27563,-55,0,6,0,7
27564,45,1,5,0,9
27565,110,1,1,0,11
27566,70,1,3,0,9
27567,75,1,4,0,12
27568,40,1,5,0,8
27569,120,1,0,0,8
27570,-45,0,6,0,8
27571,-40,0,6,0,8
27572,65,1,4,0,11
27573,95,1,1,0,9
27574,-60,0,6,0,6
27575,80,1,3,0,10
27576,75,1,3,0,9
27577,110,1,0,0,9
27578,70,1,3,0,9
27579,105,1,2,0,12
27580,95,1,1,0,8
27581,-50,0,6,0,8
27582,105,1,0,0,8
27583,-50,0,6,0,8
27584,55,1,3,0,7
27585,70,1,4,0,10
27586,70,1,2,0,7
27587,55,1,4,0,8
27588,105,1,0,0,8
27589,110,1,0,0,9
27590,80,1,0,0,6
27591,90,1,2,0,11
27592,135,1,0,0,11
27593,100,1,1,0,11
27594,105,1,1,0,10
27595,95,1,1,0,11
27596,80,1,1,0,8
27597,100,1,1,0,9
27598,85,1,4,0,11
27599,80,1,2,0,8
27600,55,1,5,0,10
27601,80,1,2,0,10
27602,-55,0,6,0,7
27603,95,1,0,0,8
27604,90,1,0,0,6
27605,85,1,1,0,8
27606,70,1,3,0,10
27607,80,1,4,0,12
27608,105,1,0,0,11
27609,100,1,2,0,11
27610,120,1,1,0,11
27611,85,1,2,0,10
27612,110,1,0,0,9
27613,80,1,1,0,6
27614,-50,0,6,0,7
27615,85,1,1,0,7
27616,95,1,1,0,10
27617,90,1,1,0,9
27618,80,1,1,0,7
27619,105,1,0,0,9
27620,105,1,2,0,12
27621,110,1,0,0,10
27622,145,1,1,0,12
27623,95,1,1,0,8
27624,135,1,0,0,11
27625,110,1,1,0,9
27626,95,1,1,0,7
27627,105,1,0,0,8
27628,75,1,3,0,9
27629,100,1,2,0,12
27630,90,1,2,0,10
27631,90,1,2,0,10
27632,95,1,2,0,11
27633,75,1,3,0,10
27634,95,1,1,0,8
27635,85,1,2,0,10
27636,80,1,2,0,8
27637,160,1,0,0,10
27638,120,1,0,0,10
27639,105,1,1,0,10
27640,90,1,1,0,9
27641,90,1,2,0,9
27642,110,1,1,0,11
27643,-55,0,6,0,7
27644,80,1,2,0,8
27645,105,1,2,0,12
27646,120,1,0,0,12
27647,100,1,0,0,7
27648,110,1,0,0,10
27649,100,1,1,0,10
27650,85,1,2,0,11
27651,65,1,2,0,7
27652,80,1,2,0,8
27653,85,1,1,0,9
27654,85,1,1,0,7
27655,65,1,5,0,12
27656,70,1,3,0,9
27657,75,1,2,0,9
27658,-40,0,6,0,9
27659,85,1,1,0,7
27660,70,1,5,0,13
27661,-55,0,6,0,7
27662,95,1,1,0,9
27663,95,1,1,0,10
27664,60,1,3,0,7
27665,55,1,5,0,10
27666,75,1,3,0,10
27667,55,1,5,0,11
27668,105,1,0,0,9
27669,50,1,5,0,10
27670,75,1,2,0,9
27671,95,1,1,0,10
27672,105,1,1,0,8
27673,90,1,3,0,12
27674,100,1,0,0,6
27675,55,1,5,0,10
27676,-50,0,6,0,8
27677,100,1,2,0,10
27678,100,1,3,0,11
27679,90,1,0,0,7
27680,70,1,2,0,7
27681,70,1,4,0,11
27682,75,1,2,0,9
27683,80,1,2,0,8
27684,75,1,4,0,12
27685,100,1,1,0,8
27686,95,1,2,0,9
27687,100,1,0,0,8
27688,90,1,0,0,6
27689,105,1,0,0,8
27690,90,1,2,0,11
27691,100,1,0,0,8
27692,105,1,1,0,12
27693,105,1,0,0,9
27694,90,1,2,0,10
27695,95,1,1,0,8
27696,100,1,0,0,9
27697,105,1,0,0,9
27698,95,1,1,0,9
27699,110,1,0,0,10
27700,110,1,0,0,9
27701,90,1,3,0,13
27702,110,1,0,0,10
27703,135,1,0,0,13
27704,110,1,0,0,9
27705,90,1,3,0,12
27706,90,1,1,0,10
27707,80,1,1,0,7
27708,125,1,0,0,10
27709,55,1,2,0,5
27710,90,1,1,0,9
27711,95,1,2,0,11
27712,70,1,4,0,10
27713,105,1,1,0,10
27714,95,1,1,0,8
27715,90,1,1,0,8
27716,110,1,1,0,12
27717,-55,0,6,0,7
27718,-35,0,6,0,11
27719,95,1,2,0,12
27720,95,1,1,0,8
27721,110,1,0,0,10
27722,100,1,1,0,9
27723,105,1,2,0,12
27724,105,1,1,0,9
27725,100,1,0,0,9
27726,70,1,5,0,13
27727,95,1,2,0,10
27728,65,1,4,0,11
27729,110,1,1,0,10
27730,85,1,1,0,7
27731,110,1,1,0,9
27732,80,1,3,0,10
27733,80,1,3,0,9
27734,95,1,1,0,9
27735,-50,0,6,0,8
27736,105,1,1,0,10
27737,135,1,0,0,12
27738,80,1,2,0,9
27739,-50,0,6,0,8
27740,80,1,2,0,9
27741,95,1,0,0,6
27742,70,1,4,0,12
27743,75,1,3,0,9
27744,90,1,1,0,7
27745,75,1,4,0,9
27746,95,1,3,0,11
27747,120,1,0,0,9
27748,90,1,3,0,13
27749,55,1,5,0,10
27750,80,1,2,0,8
27751,110,1,1,0,10
27752,60,1,5,0,11
27753,65,1,3,0,8
27754,75,1,4,0,13
27755,70,1,3,0,8
27756,55,1,5,0,11
27757,80,1,2,0,9
27758,105,1,0,0,7
27759,105,1,0,0,10
27760,125,1,1,0,13
27761,80,1,1,0,8
27762,95,1,1,0,8
27763,-50,0,6,0,8
27764,80,1,1,0,6
27765,80,1,2,0,9
27766,75,1,2,0,8
27767,120,1,0,0,10
27768,95,1,3,0,13
27769,105,1,1,0,10
27770,90,1,1,0,8
27771,100,1,1,0,10
27772,75,1,2,0,8
27773,-55,0,6,0,7
27774,100,1,0,0,8
27775,75,1,1,0,7
27776,60,1,4,0,10
27777,90,1,1,0,8
27778,100,1,2,0,10
27779,105,1,0,0,10
27780,110,1,0,0,10
27781,90,1,1,0,9
27782,65,1,3,0,8
27783,105,1,0,0,10
27784,75,1,2,0,8
27785,75,1,4,0,12
27786,125,1,0,0,11
27787,-55,0,6,0,7
27788,80,1,5,0,14
27789,105,1,1,0,10
27790,100,1,1,0,10
27791,95,1,3,0,14
27792,85,1,2,0,9
27793,80,1,4,0,11
27794,120,1,0,0,9
27795,70,1,3,0,10
27796,100,1,0,0,7
27797,120,1,0,0,9
27798,95,1,0,0,6
27799,90,1,2,0,10
27800,70,1,3,0,8
27801,65,1,4,0,9
27802,100,1,0,0,6
27803,100,1,3,0,13
27804,75,1,3,0,11
27805,-60,0,6,0,6
27806,120,1,0,0,9
27807,95,1,1,0,9
27808,95,1,0,0,7
27809,115,1,0,0,9
27810,60,1,4,0,10
27811,-50,0,6,0,8
27812,95,1,0,0,7
27813,70,1,4,0,10
27814,105,1,0,0,8
27815,-40,0,6,0,9
27816,80,1,3,0,11
27817,-50,0,6,0,8
27818,-55,0,6,0,7
27819,70,1,3,0,9
27820,80,1,2,0,8
27821,80,1,2,0,9
27822,70,1,5,0,12
27823,95,1,1,0,10
27824,95,1,2,0,10
27825,110,1,2,0,12
27826,75,1,3,0,9
27827,90,1,4,0,12
27828,115,1,0,0,11
27829,75,1,2,0,8
27830,95,1,1,0,10
27831,95,1,1,0,9
27832,95,1,1,0,8
27833,115,1,0,0,9
27834,75,1,1,0,7
27835,55,1,5,0,10
27836,70,1,3,0,9
27837,75,1,4,0,12
27838,95,1,1,0,11
27839,55,1,5,0,10
27840,65,1,3,0,8
27841,-55,0,6,0,7
27842,60,1,5,0,10
27843,120,1,0,0,9
27844,75,1,2,0,9
27845,90,1,2,0,11
27846,80,1,1,0,7
27847,85,1,1,0,8
27848,100,1,2,0,11
27849,-55,0,6,0,7
27850,80,1,2,0,9
27851,80,1,2,0,9
27852,75,1,4,0,12
27853,110,1,1,0,10
27854,65,1,3,0,8
27855,70,1,2,0,7
27856,70,1,3,0,9
27857,115,1,0,0,11
27858,115,1,0,0,10
27859,115,1,1,0,11
27860,55,1,4,0,9
27861,115,1,0,0,9
27862,95,1,1,0,10
27863,90,1,2,0,9
27864,95,1,0,0,7
27865,65,1,2,0,7
27866,75,1,3,0,10
27867,95,1,2,0,10
27868,125,1,0,0,12
27869,90,1,3,0,12
27870,105,1,0,0,6
27871,75,1,3,0,9
27872,95,1,1,0,7
27873,80,1,0,0,5
27874,90,1,2,0,11
27875,125,1,0,0,9
27876,85,1,1,0,7
27877,115,1,0,0,8
27878,100,1,1,0,10
27879,95,1,1,0,10
27880,120,1,0,0,10
27881,80,1,4,0,14
27882,100,1,2,0,12
27883,45,1,4,0,7
27884,70,1,3,0,10
27885,95,1,2,0,8
27886,110,1,1,0,10
27887,115,1,1,0,10
27888,100,1,0,0,8
27889,95,1,2,0,12
27890,95,1,2,0,11
27891,85,1,1,0,8
27892,90,1,1,0,8
27893,100,1,2,0,11
27894,105,1,0,0,9
27895,100,1,1,0,9
27896,85,1,4,0,11
27897,120,1,0,0,8
27898,85,1,0,0,7
27899,95,1,0,0,9
27900,65,1,5,0,12
27901,70,1,3,0,9
27902,80,1,2,0,10
27903,70,1,0,0,4
27904,85,1,1,0,7
27905,70,1,2,0,7
27906,115,1,0,0,10
27907,125,1,1,0,11
27908,110,1,1,0,10
27909,100,1,1,0,11
27910,80,1,2,0,10
27911,115,1,0,0,11
27912,110,1,1,0,12
27913,-40,0,6,0,10
27914,75,1,4,0,12
27915,65,1,3,0,9
27916,115,1,1,0,9
27917,85,1,3,0,11
27918,120,1,0,0,10
27919,65,1,3,0,8
27920,90,1,1,0,9
27921,85,1,2,0,10
27922,-55,0,6,0,7
27923,60,1,4,0,10
27924,-35,0,6,0,10
27925,95,1,1,0,9
27926,95,1,3,0,13
27927,70,1,2,0,7
27928,90,1,1,0,7
27929,100,1,0,0,8
27930,100,1,1,0,9
27931,60,1,4,0,9
27932,65,1,4,0,10
27933,80,1,1,0,7
27934,90,1,3,0,13
27935,85,1,2,0,10
27936,60,1,4,0,10
27937,90,1,1,0,9
27938,-55,0,6,0,7
27939,80,1,2,0,7
27940,85,1,0,0,6
27941,95,1,0,0,7
27942,75,1,4,0,12
27943,-45,0,6,0,9
27944,80,1,2,0,9
27945,85,1,2,0,11
27946,95,1,2,0,10
27947,55,1,5,0,10
27948,90,1,3,0,14
27949,65,1,5,0,12
27950,105,1,0,0,8
27951,110,1,0,0,9
27952,105,1,1,0,10
27953,110,1,0,0,9
27954,85,1,2,0,10
27955,80,1,3,0,11
27956,130,1,0,0,10
27957,75,1,2,0,8
27958,95,1,2,0,11
27959,80,1,4,0,12
27960,100,1,2,0,10
27961,85,1,2,0,10
27962,85,1,1,0,9
27963,80,1,2,0,8
27964,110,1,1,0,10
27965,115,1,0,0,9
27966,80,1,2,0,9
27967,70,1,3,0,8
27968,110,1,1,0,10
27969,90,1,1,0,8
27970,80,1,2,0,10
27971,60,1,5,0,10
27972,60,1,4,0,10
27973,130,1,1,0,11
27974,75,1,2,0,8
27975,95,1,2,0,12
27976,110,1,1,0,10
27977,90,1,1,0,9
27978,110,1,0,0,8
27979,70,1,2,0,8
27980,95,1,0,0,7
27981,105,1,1,0,10
27982,65,1,3,0,7
27983,115,1,0,0,10
27984,80,1,2,0,10
27985,-60,0,6,0,6
27986,100,1,1,0,9
27987,90,1,1,0,9
27988,70,1,2,0,8
27989,120,1,0,0,9
27990,95,1,1,0,8
27991,120,1,0,0,11
27992,-50,0,6,0,7
27993,105,1,0,0,7
27994,85,1,1,0,9
27995,110,1,0,0,10
27996,130,1,1,0,12
27997,95,1,1,0,11
27998,75,1,0,0,4
27999,65,1,4,0,10
28000,105,1,1,0,9
28001,55,1,5,0,11
28002,55,1,4,0,9
28003,85,1,1,0,7
28004,75,1,3,0,9
28005,90,1,2,0,10
28006,90,1,2,0,10
28007,115,1,1,0,11
28008,105,1,2,0,12
28009,105,1,0,0,9
28010,70,1,3,0,10
28011,115,1,1,0,11
28012,75,1,1,0,6
28013,110,1,0,0,9
28014,105,1,1,0,8
28015,105,1,1,0,11
28016,65,1,1,0,4
28017,110,1,0,0,9
28018,125,1,0,0,12
28019,85,1,2,0,10
28020,95,1,1,0,9
28021,60,1,2,0,6
28022,70,1,2,0,7
28023,90,1,2,0,12
28024,135,1,0,0,11
28025,115,1,0,0,9
28026,85,1,3,0,12
28027,90,1,3,0,11
28028,115,1,0,0,9
28029,75,1,2,0,8
28030,95,1,2,0,10
28031,70,1,2,0,8
28032,115,1,0,0,10
28033,80,1,2,0,7
28034,80,1,1,0,7
28035,-55,0,6,0,7
28036,-45,0,6,0,9
28037,110,1,0,0,9
28038,95,1,0,0,7
28039,-45,0,6,0,9
28040,-50,0,6,0,7
28041,100,1,0,0,8
28042,65,1,2,0,6
28043,80,1,2,0,10
28044,95,1,1,0,10
28045,90,1,1,0,8
28046,95,1,2,0,10
28047,85,1,1,0,7
28048,100,1,2,0,12
28049,75,1,2,0,8
28050,80,1,4,0,13
28051,100,1,0,0,7
28052,75,1,1,0,6
28053,140,1,0,0,10
28054,75,1,0,0,4
28055,110,1,0,0,10
28056,115,1,0,0,9
28057,90,1,1,0,9
28058,110,1,1,0,11
28059,95,1,0,0,9
28060,80,1,1,0,7
28061,60,1,2,0,6
28062,75,1,3,0,10
28063,90,1,1,0,8
28064,80,1,2,0,10
28065,115,1,0,0,9
28066,115,1,2,0,11
28067,85,1,1,0,9
28068,140,1,0,0,13
28069,55,1,2,0,5
28070,50,1,5,0,10
28071,55,1,4,0,8
28072,105,1,0,0,7
28073,120,1,0,0,8
28074,75,1,2,0,8
28075,110,1,0,0,10
28076,110,1,0,0,10
28077,120,1,0,0,9
28078,80,1,4,0,13
28079,90,1,3,0,12
28080,90,1,1,0,9
28081,110,1,1,0,11
28082,-50,0,6,0,8
28083,105,1,1,0,12
28084,60,1,3,0,7
28085,70,1,2,0,6
28086,100,1,1,0,10
28087,90,1,2,0,11
28088,70,1,4,0,12
28089,125,1,0,0,8
28090,80,1,2,0,8
28091,80,1,3,0,11
28092,80,1,4,0,12
28093,100,1,0,0,7
28094,155,1,0,0,12
28095,100,1,1,0,8
28096,90,1,1,0,9
28097,70,1,5,0,13
28098,70,1,5,0,13
28099,75,1,3,0,9
28100,70,1,2,0,6
28101,60,1,2,0,6
28102,90,1,2,0,12
28103,80,1,3,0,10
28104,100,1,0,0,8
28105,95,1,0,0,9
28106,100,1,0,0,8
28107,-45,0,6,0,8
28108,65,1,4,0,9
28109,70,1,3,0,8
28110,75,1,1,0,5
28111,95,1,1,0,10
28112,100,1,1,0,10
28113,80,1,3,0,11
28114,85,1,1,0,8
28115,100,1,0,0,7
28116,80,1,1,0,7
28117,110,1,0,0,9
28118,125,1,1,0,11
28119,105,1,1,0,10
28120,100,1,0,0,8
28121,95,1,1,0,9
28122,85,1,2,0,9
28123,105,1,0,0,7
28124,105,1,0,0,9
28125,-50,0,6,0,8
28126,90,1,1,0,9
28127,55,1,5,0,11
28128,90,1,1,0,9
28129,70,1,2,0,7
28130,-50,0,6,0,7
28131,140,1,0,0,13
28132,90,1,1,0,9
28133,90,1,0,0,7
28134,85,1,2,0,10
28135,-55,0,6,0,7
28136,105,1,1,0,10
28137,75,1,2,0,9
28138,100,1,0,0,8
28139,85,1,2,0,10
28140,80,1,2,0,9
28141,90,1,2,0,9
28142,100,1,1,0,10
28143,55,1,5,0,10
28144,70,1,4,0,11
28145,65,1,3,0,8
28146,105,1,1,0,11
28147,105,1,1,0,10
28148,-35,0,6,0,11
28149,110,1,1,0,11
28150,95,1,1,0,10
28151,100,1,1,0,10
28152,95,1,0,0,6
28153,115,1,0,0,10
28154,120,1,0,0,9
28155,90,1,2,0,10
28156,105,1,1,0,10
28157,105,1,0,0,10
28158,85,1,2,0,8
28159,70,1,2,0,6
28160,95,1,0,0,8
28161,60,1,5,0,10
28162,120,1,0,0,8
28163,135,1,1,0,12
28164,85,1,2,0,9
28165,95,1,1,0,9
28166,105,1,0,0,8
28167,100,1,0,0,8
28168,95,1,1,0,9
28169,95,1,2,0,11
28170,95,1,1,0,9
28171,105,1,1,0,9
28172,90,1,1,0,7
28173,-35,0,6,0,11
28174,85,1,2,0,8
28175,90,1,1,0,8
28176,95,1,2,0,10
28177,110,1,0,0,9
28178,80,1,3,0,11
28179,105,1,1,0,10
28180,90,1,2,0,11
28181,90,1,1,0,9
28182,115,1,0,0,7
28183,70,1,4,0,12
28184,95,1,1,0,8
28185,100,1,0,0,7
28186,75,1,4,0,12
28187,130,1,0,0,12
28188,75,1,3,0,11
28189,115,1,1,0,13
28190,140,1,0,0,13
28191,100,1,0,0,8
28192,110,1,1,0,12
28193,85,1,1,0,8
28194,125,1,0,0,12
28195,120,1,0,0,11
28196,130,1,1,0,11
28197,120,1,1,0,12
28198,90,1,1,0,9
28199,70,1,3,0,10
28200,90,1,1,0,8
28201,-60,0,6,0,6
28202,105,1,0,0,9
28203,110,1,1,0,12
28204,95,1,1,0,9
28205,105,1,0,0,9
28206,80,1,4,0,10
28207,-35,0,6,0,10
28208,-40,0,6,0,9
28209,120,1,0,0,10
28210,80,1,0,0,6
28211,105,1,0,0,9
28212,80,1,5,0,12
28213,-55,0,6,0,7
28214,70,1,4,0,11
28215,95,1,3,0,12
28216,75,1,3,0,11
28217,95,1,1,0,9
28218,105,1,0,0,8
28219,75,1,4,0,10
28220,100,1,0,0,8
28221,90,1,1,0,9
28222,100,1,0,0,8
28223,50,1,5,0,9
28224,90,1,2,0,11
28225,100,1,1,0,11
28226,110,1,1,0,12
28227,110,1,0,0,10
28228,75,1,3,0,10
28229,90,1,2,0,10
28230,90,1,1,0,10
28231,65,1,4,0,11
28232,80,1,5,0,12
28233,55,1,4,0,9
28234,100,1,0,0,7
28235,85,1,1,0,8
28236,105,1,0,0,9
28237,125,1,0,0,11
28238,115,1,0,0,11
28239,70,1,2,0,7
28240,100,1,1,0,11
28241,80,1,3,0,10
28242,85,1,2,0,10
28243,65,1,3,0,9
28244,75,1,2,0,8
28245,-55,0,6,0,7
28246,100,1,1,0,11
28247,100,1,0,0,7
28248,95,1,1,0,10
28249,75,1,3,0,11
28250,120,1,1,0,12
28251,90,1,0,0,7
28252,70,1,3,0,10
28253,100,1,0,0,8
28254,70,1,3,0,9
28255,110,1,1,0,12
28256,75,1,3,0,10
28257,100,1,1,0,10
28258,110,1,0,0,7
28259,90,1,2,0,10
28260,85,1,2,0,10
28261,65,1,5,0,12
28262,-50,0,6,0,8
28263,85,1,2,0,10
28264,75,1,0,0,5
28265,95,1,1,0,8
28266,140,1,0,0,11
28267,95,1,0,0,8
28268,100,1,0,0,8
28269,85,1,0,0,6
28270,-50,0,6,0,8
28271,70,1,3,0,8
28272,-60,0,6,0,6
28273,85,1,1,0,7
28274,80,1,2,0,8
28275,105,1,2,0,11
28276,90,1,1,0,10
28277,105,1,1,0,9
28278,75,1,1,0,5
28279,95,1,1,0,7
28280,85,1,2,0,9
28281,55,1,5,0,9
28282,80,1,2,0,7
28283,110,1,0,0,8
28284,110,1,0,0,9
28285,115,1,0,0,10
28286,95,1,0,0,7
28287,95,1,0,0,6
28288,85,1,2,0,10
28289,85,1,0,0,6
28290,95,1,0,0,7
28291,75,1,3,0,9
28292,90,1,1,0,8
28293,95,1,0,0,8
28294,120,1,0,0,10
28295,110,1,0,0,8
28296,90,1,1,0,8
28297,-55,0,6,0,7
28298,90,1,2,0,9
28299,80,1,2,0,9
28300,115,1,1,0,10
28301,90,1,2,0,10
28302,110,1,0,0,8
28303,125,1,0,0,10
28304,90,1,0,0,7
28305,115,1,0,0,10
28306,110,1,0,0,9
28307,75,1,4,0,12
28308,130,1,0,0,11
28309,80,1,2,0,10
28310,-55,0,6,0,7
28311,-55,0,6,0,7
28312,110,1,0,0,7
28313,55,1,5,0,11
28314,55,1,4,0,9
28315,100,1,3,0,13
28316,90,1,2,0,9
28317,65,1,3,0,9
28318,95,1,2,0,11
28319,85,1,3,0,11
28320,85,1,3,0,10
28321,95,1,1,0,9
28322,90,1,2,0,11
28323,80,1,3,0,10
28324,95,1,2,0,12
28325,105,1,1,0,10
28326,120,1,0,0,10
28327,65,1,5,0,11
28328,95,1,0,0,7
28329,80,1,2,0,10
28330,65,1,1,0,5
28331,70,1,4,0,11
28332,105,1,0,0,8
28333,55,1,4,0,9
28334,80,1,2,0,10
28335,105,1,3,0,13
28336,90,1,3,0,13
28337,85,1,3,0,10
28338,90,1,1,0,9
28339,100,1,1,0,9
28340,80,1,2,0,9
28341,120,1,0,0,10
28342,120,1,1,0,11
28343,115,1,0,0,9
28344,100,1,1,0,10
28345,105,1,1,0,10
28346,105,1,0,0,7
28347,125,1,0,0,13
28348,75,1,2,0,9
28349,95,1,1,0,8
28350,65,1,3,0,8
28351,80,1,2,0,10
28352,75,1,4,0,12
28353,95,1,0,0,6
28354,80,1,3,0,10
28355,105,1,0,0,8
28356,65,1,4,0,10
28357,105,1,0,0,8
28358,105,1,0,0,9
28359,65,1,3,0,9
28360,100,1,0,0,7
28361,105,1,1,0,8
28362,95,1,0,0,7
28363,90,1,0,0,7
28364,105,1,0,0,10
28365,70,1,2,0,7
28366,115,1,0,0,11
28367,100,1,1,0,9
28368,125,1,0,0,10
28369,125,1,0,0,11
28370,105,1,1,0,8
28371,90,1,0,0,7
28372,85,1,2,0,10
28373,80,1,0,0,4
28374,105,1,0,0,9
28375,120,1,1,0,7
28376,125,1,0,0,13
28377,90,1,2,0,11
28378,95,1,2,0,9
28379,115,1,1,0,12
28380,90,1,3,0,11
28381,115,1,0,0,9
28382,45,1,5,0,9
28383,85,1,2,0,11
28384,60,1,2,0,5
28385,90,1,1,0,7
28386,80,1,3,0,11
28387,80,1,3,0,9
28388,85,1,1,0,8
28389,85,1,4,0,14
28390,65,1,5,0,12
28391,80,1,3,0,11
28392,95,1,2,0,11
28393,100,1,2,0,10
28394,75,1,3,0,10
28395,90,1,2,0,9
28396,70,1,4,0,11
28397,-45,0,6,0,9
28398,95,1,3,0,13
28399,90,1,1,0,8
28400,110,1,0,0,6
28401,105,1,0,0,8
28402,60,1,3,0,8
28403,135,1,0,0,13
28404,60,1,5,0,11
28405,95,1,1,0,10
28406,65,1,3,0,7
28407,80,1,4,0,13
28408,90,1,1,0,8
28409,70,1,2,0,8
28410,90,1,2,0,10
28411,85,1,1,0,7
28412,95,1,2,0,9
28413,-50,0,6,0,8
28414,105,1,0,0,8
28415,70,1,2,0,7
28416,75,1,3,0,11
28417,45,1,5,0,8
28418,75,1,3,0,11
28419,60,1,4,0,8
28420,60,1,2,0,6
28421,75,1,3,0,9
28422,95,1,0,0,6
28423,100,1,1,0,11
28424,90,1,0,0,6
28425,135,1,0,0,12
28426,-45,0,6,0,9
28427,100,1,2,0,12
28428,70,1,1,0,5
28429,105,1,1,0,12
28430,-50,0,6,0,8
28431,115,1,0,0,9
28432,60,1,4,0,10
28433,120,1,0,0,10
28434,100,1,2,0,13
28435,135,1,0,0,9
28436,70,1,1,0,5
28437,125,1,1,0,12
28438,100,1,1,0,10
28439,100,1,1,0,10
28440,70,1,4,0,10
28441,75,1,1,0,7
28442,-60,0,6,0,6
28443,80,1,3,0,10
28444,105,1,0,0,8
28445,90,1,3,0,12
28446,80,1,2,0,9
28447,100,1,1,0,9
28448,110,1,0,0,8
28449,45,1,4,0,6
28450,100,1,0,0,8
28451,75,1,3,0,8
28452,100,1,0,0,8
28453,85,1,4,0,12
28454,-50,0,6,0,8
28455,80,1,1,0,5
28456,-55,0,6,0,7
28457,80,1,2,0,9
28458,60,1,3,0,7
28459,-40,0,6,0,9
28460,100,1,0,0,9
28461,120,1,1,0,13
28462,60,1,5,0,11
28463,50,1,5,0,10
28464,85,1,1,0,7
28465,60,1,5,0,12
28466,110,1,0,0,10
28467,100,1,1,0,11
28468,100,1,1,0,9
28469,65,1,3,0,8
28470,110,1,0,0,9
28471,-50,0,6,0,8
28472,55,1,5,0,10
28473,70,1,4,0,10
28474,85,1,1,0,7
28475,-60,0,6,0,6
28476,-50,0,6,0,7
28477,80,1,2,0,8
28478,55,1,5,0,10
28479,85,1,2,0,9
28480,90,1,2,0,8
28481,115,1,0,0,6
28482,110,1,1,0,10
28483,95,1,0,0,8
28484,70,1,4,0,11
28485,85,1,2,0,9
28486,90,1,1,0,8
28487,115,1,1,0,10
28488,70,1,4,0,11
28489,135,1,0,0,11
28490,145,1,0,0,12
28491,110,1,0,0,8
28492,85,1,1,0,8
28493,80,1,2,0,9
28494,-40,0,6,0,10
28495,75,1,3,0,9
28496,105,1,1,0,10
28497,95,1,0,0,7
28498,110,1,0,0,8
28499,110,1,0,0,9
28500,105,1,1,0,10
28501,75,1,3,0,9
28502,80,1,3,0,10
28503,90,1,1,0,8
28504,80,1,4,0,12
28505,50,1,4,0,8
28506,115,1,0,0,10
28507,100,1,0,0,9
28508,105,1,0,0,10
28509,95,1,1,0,8
28510,115,1,0,0,9
28511,90,1,1,0,8
28512,75,1,2,0,8
28513,55,1,5,0,11
28514,75,1,2,0,9
28515,75,1,3,0,10
28516,100,1,1,0,11
28517,75,1,3,0,10
28518,65,1,4,0,10
28519,110,1,0,0,9
28520,-40,0,6,0,10
28521,65,1,3,0,7
28522,65,1,5,0,12
28523,55,1,3,0,7
28524,115,1,1,0,10
28525,110,1,0,0,9
28526,100,1,0,0,8
28527,85,1,1,0,8
28528,-50,0,6,0,8
28529,110,1,0,0,9
28530,65,1,3,0,8
28531,120,1,0,0,12
28532,80,1,3,0,10
28533,105,1,0,0,9
28534,50,1,5,0,10
28535,-60,0,6,0,6
28536,45,1,3,0,5
28537,100,1,0,0,9
28538,65,1,5,0,10
28539,100,1,0,0,7
28540,115,1,0,0,9
28541,115,1,0,0,11
28542,105,1,0,0,10
28543,85,1,2,0,10
28544,-45,0,6,0,7
28545,75,1,5,0,14
28546,65,1,3,0,9
28547,75,1,2,0,9
28548,125,1,0,0,9
28549,95,1,2,0,12
28550,60,1,4,0,8
